SalesPersonID,GeoID,ProductID,Date,Sales,Quantity,Revenue,SalesPersonName,Brand,Location,Country,Region,ProductName,Category,Size,Price
SP05,G3,P06,2021-07-21 00:00:00,9541,54,637,Gigi Bohling,Delish,Hyderabad,Canada,Americas,Eclairs,Bites,LARGE,2.24
SP16,G2,P03,2021-07-21 00:00:00,483,180,25,Marney O\'Breen,Jucies,Wellington,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP05,G4,P07,2021-07-21 00:00:00,2709,173,97,Gigi Bohling,Delish,Hyderabad,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP07,G6,P04,2021-07-21 00:00:00,10983,68,687,Kaine Padly,Delish,Hyderabad,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP21,G4,P18,2021-07-22 00:00:00,4326,183,140,Mallorie Waber,,Seattle,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP12,G4,P05,2021-07-22 00:00:00,112,89,7,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP20,G2,P15,2021-07-22 00:00:00,5565,39,619,Oby Sorrel,Jucies,Seattle,USA,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP20,G5,P02,2021-07-22 00:00:00,9898,110,1100,Oby Sorrel,Jucies,Seattle,Australia,APAC,50% Dark Bites,Bites,LARGE,2.57
SP19,G2,P11,2021-07-22 00:00:00,476,176,20,Beverie Moffet,Jucies,Seattle,USA,Americas,After Nines,Bites,LARGE,4.43
SP24,G2,P06,2021-07-22 00:00:00,4599,197,329,Roddy Speechley,Delish,Seattle,USA,Americas,Eclairs,Bites,LARGE,2.24
SP04,G2,P14,2021-07-22 00:00:00,3031,113,190,Wilone O\'Kielt,Delish,Hyderabad,USA,Americas,White Choc,Other,SMALL,0.16
SP02,G6,P11,2021-07-22 00:00:00,5208,124,186,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,After Nines,Bites,LARGE,4.43
SP05,G2,P21,2021-07-22 00:00:00,5873,185,267,Gigi Bohling,Delish,Hyderabad,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP12,G1,P10,2021-07-22 00:00:00,16968,139,653,Karlen McCaffrey,Yummies,Wellington,India,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP17,G2,P21,2021-07-22 00:00:00,12635,78,903,Rafaelita Blaksland,,Wellington,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP13,G4,P08,2021-07-22 00:00:00,567,120,34,Jan Morforth,Delish,Wellington,New Zealand,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP06,G6,P16,2021-07-22 00:00:00,8246,383,330,Curtice Advani,Delish,Hyderabad,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP17,G4,P09,2021-07-23 00:00:00,3101,232,239,Rafaelita Blaksland,,Wellington,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP22,G3,P20,2021-07-23 00:00:00,4326,221,228,Jehu Rudeforth,,Seattle,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP14,G4,P06,2021-07-23 00:00:00,5376,114,317,Dotty Strutley,Delish,Wellington,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP06,G4,P10,2021-07-23 00:00:00,2240,9,102,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP23,G6,P12,2021-07-23 00:00:00,784,118,44,Van Tuxwell,Yummies,Seattle,UK,Europe,Fruit & Nut Bars,Bars,LARGE,1.58
SP01,G3,P03,2021-07-26 00:00:00,2240,198,118,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Almond Choco,Bars,LARGE,9.6
SP01,G3,P22,2021-07-26 00:00:00,6643,352,266,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP03,G2,P20,2021-07-26 00:00:00,4459,186,235,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP14,G3,P21,2021-07-26 00:00:00,6713,286,373,Dotty Strutley,Delish,Wellington,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP11,G3,P10,2021-07-26 00:00:00,3108,169,116,Husein Augar,Yummies,Wellington,Canada,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP10,G3,P21,2021-07-26 00:00:00,11116,118,530,Brien Boise,Jucies,Wellington,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP06,G2,P08,2021-07-26 00:00:00,406,329,18,Curtice Advani,Delish,Hyderabad,USA,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP17,G6,P19,2021-07-26 00:00:00,6055,532,757,Rafaelita Blaksland,,Wellington,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP21,G5,P01,2021-07-26 00:00:00,2968,12,106,Mallorie Waber,,Seattle,Australia,APAC,Milk Bars,Bars,LARGE,1.52
SP24,G3,P08,2021-07-27 00:00:00,5369,264,256,Roddy Speechley,Delish,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP08,G5,P17,2021-07-27 00:00:00,9268,124,371,Ches Bonnell,,Hyderabad,Australia,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP06,G6,P18,2021-07-27 00:00:00,7735,458,287,Curtice Advani,Delish,Hyderabad,UK,Europe,Manuka Honey Choco,Other,SMALL,4.75
SP07,G3,P21,2021-07-27 00:00:00,8540,390,407,Kaine Padly,Delish,Hyderabad,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP17,G2,P20,2021-07-27 00:00:00,6265,52,369,Rafaelita Blaksland,,Wellington,USA,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP17,G4,P18,2021-07-27 00:00:00,98,288,4,Rafaelita Blaksland,,Wellington,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP22,G2,P01,2021-07-27 00:00:00,7105,22,237,Jehu Rudeforth,,Seattle,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP07,G6,P22,2021-07-27 00:00:00,10605,14,483,Kaine Padly,Delish,Hyderabad,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP18,G2,P06,2021-07-27 00:00:00,20384,253,1359,Madelene Upcott,Jucies,Wellington,USA,Americas,Eclairs,Bites,LARGE,2.24
SP14,G2,P07,2021-07-27 00:00:00,364,79,15,Dotty Strutley,Delish,Wellington,USA,Americas,Drinking Coco,Other,LARGE,1.62
SP10,G1,P11,2021-07-27 00:00:00,6881,161,238,Brien Boise,Jucies,Wellington,India,APAC,After Nines,Bites,LARGE,4.43
SP16,G5,P11,2021-07-27 00:00:00,483,48,20,Marney O\'Breen,Jucies,Wellington,Australia,APAC,After Nines,Bites,LARGE,4.43
SP14,G6,P20,2021-07-27 00:00:00,11284,220,753,Dotty Strutley,Delish,Wellington,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP21,G4,P10,2021-07-27 00:00:00,1449,113,52,Mallorie Waber,,Seattle,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP05,G6,P08,2021-07-28 00:00:00,7273,403,317,Gigi Bohling,Delish,Hyderabad,UK,Europe,99% Dark & Pure,Bars,LARGE,2.47
SP10,G3,P07,2021-07-28 00:00:00,6916,309,277,Brien Boise,Jucies,Wellington,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP15,G6,P06,2021-07-28 00:00:00,868,38,52,Kelci Walkden,Yummies,Wellington,UK,Europe,Eclairs,Bites,LARGE,2.24
SP01,G6,P20,2021-07-28 00:00:00,952,134,53,Barr Faughny,Yummies,Hyderabad,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP16,G4,P06,2021-07-28 00:00:00,3220,94,190,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP18,G4,P22,2021-07-28 00:00:00,3745,187,209,Madelene Upcott,Jucies,Wellington,New Zealand,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP04,G3,P03,2021-07-29 00:00:00,10878,57,473,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,Almond Choco,Bars,LARGE,9.6
SP21,G4,P02,2021-07-29 00:00:00,2653,266,295,Mallorie Waber,,Seattle,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
SP13,G2,P22,2021-07-29 00:00:00,1043,133,53,Jan Morforth,Delish,Wellington,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP25,G2,P14,2021-07-29 00:00:00,5257,63,526,Camilla Castle,Delish,Seattle,USA,Americas,White Choc,Other,SMALL,0.16
SP17,G1,P04,2021-07-29 00:00:00,9639,374,439,Rafaelita Blaksland,,Wellington,India,APAC,Raspberry Choco,Bars,LARGE,4.09
SP15,G4,P04,2021-07-29 00:00:00,12950,249,720,Kelci Walkden,Yummies,Wellington,New Zealand,APAC,Raspberry Choco,Bars,LARGE,4.09
SP01,G5,P19,2021-07-29 00:00:00,2884,258,412,Barr Faughny,Yummies,Hyderabad,Australia,APAC,70% Dark Bites,Bites,SMALL,4.97
SP03,G1,P03,2021-07-29 00:00:00,3024,340,132,Gunar Cockshoot,Yummies,Hyderabad,India,APAC,Almond Choco,Bars,LARGE,9.6
SP03,G4,P03,2021-07-29 00:00:00,9394,332,553,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP07,G4,P10,2021-07-29 00:00:00,3878,1,177,Kaine Padly,Delish,Hyderabad,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP23,G4,P05,2021-07-29 00:00:00,9863,245,520,Van Tuxwell,Yummies,Seattle,New Zealand,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP11,G5,P14,2021-07-29 00:00:00,3451,256,346,Husein Augar,Yummies,Wellington,Australia,APAC,White Choc,Other,SMALL,0.16
SP19,G5,P21,2021-07-29 00:00:00,8078,136,385,Beverie Moffet,Jucies,Seattle,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP16,G2,P22,2021-07-29 00:00:00,3115,183,120,Marney O\'Breen,Jucies,Wellington,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP16,G3,P08,2021-07-29 00:00:00,1981,325,95,Marney O\'Breen,Jucies,Wellington,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP19,G4,P13,2021-07-29 00:00:00,8078,14,426,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP24,G3,P07,2021-07-29 00:00:00,8757,229,351,Roddy Speechley,Delish,Seattle,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP08,G5,P14,2021-07-29 00:00:00,4466,230,406,Ches Bonnell,,Hyderabad,Australia,APAC,White Choc,Other,SMALL,0.16
SP04,G3,P18,2021-07-30 00:00:00,896,140,34,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP15,G3,P21,2021-07-30 00:00:00,10045,145,670,Kelci Walkden,Yummies,Wellington,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP06,G4,P06,2021-07-30 00:00:00,12845,328,857,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP20,G3,P06,2021-07-30 00:00:00,8708,115,581,Oby Sorrel,Jucies,Seattle,Canada,Americas,Eclairs,Bites,LARGE,2.24
SP02,G1,P19,2021-07-30 00:00:00,476,21,44,Dennison Crosswaite,Yummies,Hyderabad,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP25,G4,P04,2021-07-30 00:00:00,2625,25,120,Camilla Castle,Delish,Seattle,New Zealand,APAC,Raspberry Choco,Bars,LARGE,4.09
SP23,G3,P12,2021-07-30 00:00:00,10969,391,646,Van Tuxwell,Yummies,Seattle,Canada,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP01,G2,P02,2021-08-02 00:00:00,14763,155,985,Barr Faughny,Yummies,Hyderabad,USA,Americas,50% Dark Bites,Bites,LARGE,2.57
SP20,G4,P19,2021-08-02 00:00:00,13188,85,1884,Oby Sorrel,Jucies,Seattle,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP05,G2,P03,2021-08-02 00:00:00,6944,299,386,Gigi Bohling,Delish,Hyderabad,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP20,G5,P17,2021-08-02 00:00:00,8561,196,306,Oby Sorrel,Jucies,Seattle,Australia,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP16,G4,P17,2021-08-02 00:00:00,4753,259,217,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP24,G1,P07,2021-08-02 00:00:00,10388,95,473,Roddy Speechley,Delish,Seattle,India,APAC,Drinking Coco,Other,LARGE,1.62
SP18,G5,P17,2021-08-02 00:00:00,8057,106,310,Madelene Upcott,Jucies,Wellington,Australia,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP01,G6,P08,2021-08-02 00:00:00,7,199,1,Barr Faughny,Yummies,Hyderabad,UK,Europe,99% Dark & Pure,Bars,LARGE,2.47
SP04,G4,P15,2021-08-02 00:00:00,1666,94,209,Wilone O\'Kielt,Delish,Hyderabad,New Zealand,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP23,G2,P01,2021-08-02 00:00:00,3934,99,158,Van Tuxwell,Yummies,Seattle,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP12,G1,P18,2021-08-02 00:00:00,11746,297,368,Karlen McCaffrey,Yummies,Wellington,India,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP06,G5,P09,2021-08-02 00:00:00,10150,10,1015,Curtice Advani,Delish,Hyderabad,Australia,APAC,Orange Choco,Bars,LARGE,7.14
SP21,G6,P03,2021-08-02 00:00:00,8204,91,513,Mallorie Waber,,Seattle,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP01,G4,P03,2021-08-02 00:00:00,8015,357,501,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP17,G1,P05,2021-08-02 00:00:00,2695,136,159,Rafaelita Blaksland,,Wellington,India,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP22,G1,P12,2021-08-02 00:00:00,4277,97,286,Jehu Rudeforth,,Seattle,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP05,G1,P17,2021-08-02 00:00:00,1617,211,68,Gigi Bohling,Delish,Hyderabad,India,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP17,G1,P22,2021-08-02 00:00:00,6181,146,248,Rafaelita Blaksland,,Wellington,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP19,G3,P13,2021-08-03 00:00:00,5957,71,249,Beverie Moffet,Jucies,Seattle,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP24,G5,P21,2021-08-03 00:00:00,4550,41,253,Roddy Speechley,Delish,Seattle,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP05,G6,P11,2021-08-03 00:00:00,7217,1,278,Gigi Bohling,Delish,Hyderabad,UK,Europe,After Nines,Bites,LARGE,4.43
SP06,G1,P06,2021-08-03 00:00:00,4151,21,260,Curtice Advani,Delish,Hyderabad,India,APAC,Eclairs,Bites,LARGE,2.24
SP10,G3,P18,2021-08-03 00:00:00,7910,70,256,Brien Boise,Jucies,Wellington,Canada,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP15,G4,P07,2021-08-03 00:00:00,5446,299,188,Kelci Walkden,Yummies,Wellington,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP24,G6,P09,2021-08-03 00:00:00,9443,403,1050,Roddy Speechley,Delish,Seattle,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP13,G5,P07,2021-08-03 00:00:00,7945,101,346,Jan Morforth,Delish,Wellington,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP14,G2,P13,2021-08-03 00:00:00,6167,104,257,Dotty Strutley,Delish,Wellington,USA,Americas,85% Dark Bars,Bars,SMALL,0.64
SP02,G3,P09,2021-08-04 00:00:00,12404,68,955,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP14,G4,P22,2021-08-04 00:00:00,7168,12,378,Dotty Strutley,Delish,Wellington,New Zealand,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP16,G5,P03,2021-08-04 00:00:00,2779,102,155,Marney O\'Breen,Jucies,Wellington,Australia,APAC,Almond Choco,Bars,LARGE,9.6
SP12,G5,P04,2021-08-05 00:00:00,17843,91,1190,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP09,G1,P03,2021-08-05 00:00:00,1491,171,68,Andria Kimpton,Jucies,Hyderabad,India,APAC,Almond Choco,Bars,LARGE,9.6
SP23,G6,P11,2021-08-05 00:00:00,4907,151,164,Van Tuxwell,Yummies,Seattle,UK,Europe,After Nines,Bites,LARGE,4.43
SP20,G2,P09,2021-08-05 00:00:00,11452,137,1273,Oby Sorrel,Jucies,Seattle,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP17,G5,P14,2021-08-05 00:00:00,7301,4,812,Rafaelita Blaksland,,Wellington,Australia,APAC,White Choc,Other,SMALL,0.16
SP06,G5,P12,2021-08-05 00:00:00,1708,65,122,Curtice Advani,Delish,Hyderabad,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP16,G2,P10,2021-08-05 00:00:00,6013,343,215,Marney O\'Breen,Jucies,Wellington,USA,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP12,G2,P12,2021-08-05 00:00:00,3654,62,261,Karlen McCaffrey,Yummies,Wellington,USA,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP18,G1,P19,2021-08-05 00:00:00,13279,12,1660,Madelene Upcott,Jucies,Wellington,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP21,G1,P18,2021-08-05 00:00:00,8554,247,276,Mallorie Waber,,Seattle,India,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP11,G3,P14,2021-08-05 00:00:00,8554,56,713,Husein Augar,Yummies,Wellington,Canada,Americas,White Choc,Other,SMALL,0.16
SP24,G6,P10,2021-08-05 00:00:00,14,27,1,Roddy Speechley,Delish,Seattle,UK,Europe,Spicy Special Slims,Bites,LARGE,5.79
SP19,G6,P03,2021-08-05 00:00:00,2156,306,114,Beverie Moffet,Jucies,Seattle,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP13,G6,P20,2021-08-06 00:00:00,3605,249,181,Jan Morforth,Delish,Wellington,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP25,G5,P10,2021-08-06 00:00:00,3668,248,142,Camilla Castle,Delish,Seattle,Australia,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP06,G6,P06,2021-08-06 00:00:00,6909,240,329,Curtice Advani,Delish,Hyderabad,UK,Europe,Eclairs,Bites,LARGE,2.24
SP19,G2,P15,2021-08-06 00:00:00,7434,52,744,Beverie Moffet,Jucies,Seattle,USA,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP11,G4,P20,2021-08-06 00:00:00,2030,223,127,Husein Augar,Yummies,Wellington,New Zealand,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP23,G6,P15,2021-08-06 00:00:00,12201,108,763,Van Tuxwell,Yummies,Seattle,UK,Europe,Baker\'s Choco Chips,Bars,SMALL,3.4
SP09,G5,P01,2021-08-06 00:00:00,5075,53,203,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,Milk Bars,Bars,LARGE,1.52
SP15,G4,P20,2021-08-06 00:00:00,9478,194,527,Kelci Walkden,Yummies,Wellington,New Zealand,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP14,G5,P15,2021-08-06 00:00:00,4774,147,597,Dotty Strutley,Delish,Wellington,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP03,G2,P01,2021-08-06 00:00:00,7413,268,323,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP20,G6,P15,2021-08-06 00:00:00,5950,261,744,Oby Sorrel,Jucies,Seattle,UK,Europe,Baker\'s Choco Chips,Bars,SMALL,3.4
SP01,G3,P01,2021-08-06 00:00:00,4592,84,192,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP17,G3,P13,2021-08-06 00:00:00,42,80,2,Rafaelita Blaksland,,Wellington,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP07,G2,P21,2021-08-06 00:00:00,1148,383,77,Kaine Padly,Delish,Hyderabad,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP06,G2,P20,2021-08-09 00:00:00,3122,30,165,Curtice Advani,Delish,Hyderabad,USA,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP22,G4,P08,2021-08-09 00:00:00,6510,366,362,Jehu Rudeforth,,Seattle,New Zealand,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP17,G1,P01,2021-08-09 00:00:00,1421,135,53,Rafaelita Blaksland,,Wellington,India,APAC,Milk Bars,Bars,LARGE,1.52
SP17,G6,P10,2021-08-09 00:00:00,273,221,13,Rafaelita Blaksland,,Wellington,UK,Europe,Spicy Special Slims,Bites,LARGE,5.79
SP06,G1,P13,2021-08-09 00:00:00,15400,62,963,Curtice Advani,Delish,Hyderabad,India,APAC,85% Dark Bars,Bars,SMALL,0.64
SP07,G3,P02,2021-08-09 00:00:00,11193,39,700,Kaine Padly,Delish,Hyderabad,Canada,Americas,50% Dark Bites,Bites,LARGE,2.57
SP06,G5,P08,2021-08-09 00:00:00,15813,158,753,Curtice Advani,Delish,Hyderabad,Australia,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP02,G3,P13,2021-08-09 00:00:00,4375,280,274,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP14,G2,P02,2021-08-09 00:00:00,11683,166,899,Dotty Strutley,Delish,Wellington,USA,Americas,50% Dark Bites,Bites,LARGE,2.57
SP23,G5,P10,2021-08-09 00:00:00,9009,262,361,Van Tuxwell,Yummies,Seattle,Australia,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP17,G5,P10,2021-08-09 00:00:00,7112,180,264,Rafaelita Blaksland,,Wellington,Australia,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP16,G5,P09,2021-08-09 00:00:00,882,158,126,Marney O\'Breen,Jucies,Wellington,Australia,APAC,Orange Choco,Bars,LARGE,7.14
SP20,G1,P19,2021-08-09 00:00:00,5152,91,644,Oby Sorrel,Jucies,Seattle,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP08,G3,P03,2021-08-09 00:00:00,2947,438,174,Ches Bonnell,,Hyderabad,Canada,Americas,Almond Choco,Bars,LARGE,9.6
SP07,G2,P13,2021-08-09 00:00:00,2905,226,146,Kaine Padly,Delish,Hyderabad,USA,Americas,85% Dark Bars,Bars,SMALL,0.64
SP10,G6,P17,2021-08-09 00:00:00,2548,267,107,Brien Boise,Jucies,Wellington,UK,Europe,Caramel Stuffed Bars,Bars,SMALL,0.54
SP22,G4,P07,2021-08-09 00:00:00,3437,462,157,Jehu Rudeforth,,Seattle,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP02,G2,P04,2021-08-09 00:00:00,5740,80,410,Dennison Crosswaite,Yummies,Hyderabad,USA,Americas,Raspberry Choco,Bars,LARGE,4.09
SP05,G6,P13,2021-08-09 00:00:00,2842,12,168,Gigi Bohling,Delish,Hyderabad,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP01,G2,P08,2021-08-09 00:00:00,9863,348,429,Barr Faughny,Yummies,Hyderabad,USA,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP09,G2,P08,2021-08-09 00:00:00,2772,250,164,Andria Kimpton,Jucies,Hyderabad,USA,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP10,G5,P06,2021-08-09 00:00:00,7833,184,603,Brien Boise,Jucies,Wellington,Australia,APAC,Eclairs,Bites,LARGE,2.24
SP06,G1,P15,2021-08-10 00:00:00,10248,61,684,Curtice Advani,Delish,Hyderabad,India,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP09,G6,P04,2021-08-10 00:00:00,5677,176,355,Andria Kimpton,Jucies,Hyderabad,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP17,G3,P09,2021-08-10 00:00:00,8596,282,1433,Rafaelita Blaksland,,Wellington,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP04,G3,P10,2021-08-10 00:00:00,6657,104,267,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP05,G1,P15,2021-08-10 00:00:00,8134,231,678,Gigi Bohling,Delish,Hyderabad,India,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP13,G4,P17,2021-08-10 00:00:00,3122,215,105,Jan Morforth,Delish,Wellington,New Zealand,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP16,G4,P14,2021-08-10 00:00:00,875,213,55,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP14,G6,P17,2021-08-10 00:00:00,3199,385,134,Dotty Strutley,Delish,Wellington,UK,Europe,Caramel Stuffed Bars,Bars,SMALL,0.54
SP20,G1,P09,2021-08-10 00:00:00,5600,270,700,Oby Sorrel,Jucies,Seattle,India,APAC,Orange Choco,Bars,LARGE,7.14
SP23,G2,P21,2021-08-10 00:00:00,2646,37,177,Van Tuxwell,Yummies,Seattle,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP02,G3,P08,2021-08-10 00:00:00,16940,164,706,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP24,G6,P16,2021-08-10 00:00:00,9191,114,368,Roddy Speechley,Delish,Seattle,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP03,G5,P20,2021-08-10 00:00:00,9562,379,456,Gunar Cockshoot,Yummies,Hyderabad,Australia,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP06,G4,P18,2021-08-10 00:00:00,567,55,20,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP21,G2,P12,2021-08-10 00:00:00,5173,186,288,Mallorie Waber,,Seattle,USA,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP07,G4,P09,2021-08-10 00:00:00,4781,273,342,Kaine Padly,Delish,Hyderabad,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP03,G1,P18,2021-08-10 00:00:00,6111,73,191,Gunar Cockshoot,Yummies,Hyderabad,India,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP02,G4,P06,2021-08-10 00:00:00,2373,477,119,Dennison Crosswaite,Yummies,Hyderabad,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP19,G1,P04,2021-08-10 00:00:00,17892,469,1278,Beverie Moffet,Jucies,Seattle,India,APAC,Raspberry Choco,Bars,LARGE,4.09
SP05,G2,P17,2021-08-10 00:00:00,1729,43,70,Gigi Bohling,Delish,Hyderabad,USA,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP19,G4,P02,2021-08-10 00:00:00,4508,87,282,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
